r1,r2,K1
0.197077828,0.216150748,3670.125801
0.180719935,0.194886907,2816.258288
0.153465073,0.253599899,4968.693507
0.148431646,0.253477187,7998.827107
0.194431204,0.232045436,4117.069276
0.192031457,0.155393596,5380.079272
0.203956052,0.159306709,2746.519047
0.207021883,0.166305473,4925.399149
0.189126415,0.17890625,3037.426712
0.158512924,0.214787167,5616.378829
0.181369073,0.216918152,2952.357083
0.207082551,0.203979392,2257.256822
0.18678669,0.231673337,1957.623044
0.214683471,0.146093665,3564.208165
0.158139966,0.223603518,4014.847605
0.174264894,0.208843127,4188.557364
0.205249042,0.175321385,1996.888031
0.157423193,0.247835671,8790.630658
0.154974855,0.267803769,2675.357102
0.22204288,0.196288599,1385.400306
0.196713138,0.234152078,1673.814483
0.150644436,0.270204529,1866.723003
0.190166234,0.155491691,3120.234478
0.233773048,0.250009333,1021.600641
0.190156956,0.189363549,1408.384768
0.15421297,0.227264437,5881.484281
0.219327861,0.206427914,1818.399491
0.173103595,0.229773849,4186.773796
0.167209381,0.264275729,7485.877952
0.201224531,0.230772618,7063.974558
0.158172567,0.20025361,7043.506663
0.200575547,0.229601244,3208.777046
0.188518929,0.147832711,6391.371826
0.177129566,0.148636314,5074.162932
0.186261003,0.249592615,7379.432888
0.165917548,0.194066636,4162.463299
0.163714424,0.243444952,7300.798672
0.183881992,0.274553506,3246.573931
0.205398805,0.256839642,1208.94776
0.159442753,0.210733724,6023.338373
0.198014163,0.23049334,4497.674399
0.236980338,0.248355216,1251.469588
0.1904423,0.238435017,7670.315912
0.16966638,0.227300062,4695.109517
0.157096371,0.275535502,6551.162882
0.211051952,0.167333221,3402.238281
0.170907205,0.240202165,2918.717365
0.207463664,0.2258717,4390.95653
0.17980243,0.21200442,8965.468956
0.162781072,0.268803066,6736.459387
0.190918975,0.172612531,7378.283478
0.22922254,0.249791722,1271.413604
0.171884135,0.240749679,7915.969103
0.209899167,0.221469033,4251.371878
0.233558999,0.225827874,1096.43747
0.211640799,0.256766151,3127.412094
0.187058466,0.247060373,6860.833958
0.179753858,0.247525658,2870.722939
0.182141472,0.168152449,2866.269618
0.239309161,0.26139605,1321.734953
0.201472921,0.188233398,6155.827702
0.168420167,0.14747815,3591.160738
0.177538145,0.18246462,4203.033473
0.16755483,0.275643118,5951.919525
0.204609297,0.154080386,4174.360382
0.187027084,0.273563957,2864.189212
0.210795684,0.262938347,2716.652499
0.239457727,0.218631284,1145.499806
0.184208053,0.241245404,7005.279218
0.18962302,0.153779024,1654.972494
0.183715734,0.160240991,4627.913254
0.184866051,0.252194339,8387.89752
0.171837673,0.276385227,5420.774201
0.185120038,0.191431124,3439.289486
0.205489777,0.267542119,1388.207142
0.177416937,0.157919334,3137.422963
0.164291003,0.171089758,6909.606724
0.19941179,0.170068344,8562.479096
0.176532224,0.23578334,8946.84986
0.168476325,0.167724456,7112.767477
0.168894689,0.230648151,4320.499124
0.193839012,0.220455979,1641.125661
0.22526181,0.246951821,1197.285436
0.175794514,0.19352586,2451.710313
0.171508625,0.219579687,3069.810153
0.16011953,0.197589102,7438.260281
0.191597653,0.180368532,6323.985259
0.165294612,0.26301646,5894.386631
0.208194711,0.23361076,2577.965336
0.185137574,0.191540649,5941.362179
0.1848127,0.203255704,2272.935572
0.157333157,0.2680979,3852.864954
0.17561871,0.147982313,1993.167007
0.197129009,0.212509191,1918.190756
0.174595937,0.190465034,6484.147045
0.207249552,0.258315236,1801.45081
0.172398797,0.254796892,4524.483771
0.172386574,0.155646587,4378.064296
0.191284444,0.205378767,3976.12129
0.220964292,0.244277446,1652.359737
0.178667974,0.163046708,2776.308814
0.146437212,0.254947412,5184.941976
0.147145037,0.247302019,3546.111797
0.184414537,0.161484922,5340.468406
0.175347811,0.241222858,8664.301306
0.196718851,0.210526629,8734.915662
0.230080325,0.24390749,2002.567462
0.205876249,0.253527773,3898.233308
0.189328665,0.258751736,7020.394724
0.171995877,0.161823417,7755.102089
0.167166211,0.227305323,8221.479366
0.19600003,0.209362632,4731.381131
0.194880067,0.197997348,5748.873462
0.147868818,0.249371222,7700.132264
0.192891913,0.159289834,2791.056978
0.168895141,0.253819915,6196.439427
0.185775933,0.267396259,5159.835028
0.164280369,0.26945191,7805.581202
0.145001518,0.271883678,8423.780285
0.172913193,0.203475593,1627.013894
0.17649159,0.207280617,1944.275214
0.202995017,0.162823775,5318.027793
0.153992148,0.239029191,8844.821331
0.202233562,0.245823679,6612.089861
0.21053095,0.273315354,1360.041667
0.17023505,0.241136538,1935.811895
0.194990823,0.170335862,5019.689994
0.179709241,0.199292934,5566.559336
0.219735549,0.183795892,3082.466563
0.174877046,0.156348467,1620.505294
0.19417206,0.27244871,2807.264051
0.189902223,0.211776297,4283.778819
0.189929617,0.161261434,2599.825664
0.168927697,0.140160604,6069.634041
0.192715086,0.220995722,4278.71787
0.150537701,0.257692646,7058.807659
0.16821491,0.231082923,8085.742044
0.168764799,0.176344942,7217.853857
0.166342937,0.242114447,4029.157551
0.193176219,0.187486389,3956.016193
0.14809416,0.264176444,8435.904078
0.20313821,0.186329933,7023.23957
0.218889386,0.193757504,1180.347744
0.182763576,0.183049976,3610.501137
0.159035879,0.251324238,8059.786239
0.186839791,0.217752775,8780.74748
0.151555684,0.274856442,5301.976316
0.201667944,0.162776006,4749.254273
0.174771044,0.238064141,2743.356952
0.166148027,0.236803429,6464.013268
0.210626448,0.148463923,1176.64082
0.183427091,0.214849262,8109.080967
0.210825057,0.187361135,1398.679445
0.192237572,0.276721102,2735.764576
0.222860245,0.230951113,1885.598095
0.169141792,0.148110137,7662.171355
0.184905399,0.2061927,6858.157815
0.144927675,0.273821485,2515.081263
0.209704039,0.187177675,4557.429034
0.185195932,0.212933218,4380.540579
0.160575878,0.221431008,6337.232674
0.219880039,0.229738415,3254.878179
0.186308661,0.217372425,8120.834361
0.162780434,0.170920353,7083.985195
0.185568227,0.23703374,4522.865286
0.16160181,0.230544895,5723.717745
0.194736335,0.198703388,1513.090573
0.209504988,0.220464574,3755.795175
0.169731466,0.20919178,8273.82014
0.16407431,0.267233666,5320.247858
0.149112406,0.262037534,5338.794791
0.191120011,0.17319534,1057.884241
0.180264074,0.161972618,6467.096026
0.14563927,0.275837238,7077.42437
0.160040182,0.26232349,6065.16603
0.201982654,0.180392222,7480.393205
0.172556781,0.166373056,4417.492433
0.193236844,0.221496216,1063.755987
0.211591533,0.155647208,3340.387477
0.219173945,0.273070324,1345.434087
0.188815631,0.175778094,5936.42632
0.159484944,0.211046024,8662.413532
0.190142817,0.261452134,1168.859221
0.219589697,0.194508134,3411.115921
0.168306527,0.186393742,7553.96639
0.193768746,0.255896188,4178.567342
0.21926509,0.25500981,1055.981913
0.201103394,0.212835669,7887.734741
0.149873936,0.243032076,5509.726863
0.177094275,0.198027407,4807.551103
0.167889027,0.172680172,3514.506817
0.19193259,0.160310868,1388.673956
0.162540749,0.199764775,5059.828733
0.171608336,0.147483554,5161.422208
0.188668706,0.27126261,3404.947792
0.209096371,0.220012233,4562.488545
0.166695452,0.180725896,3486.025953
0.171516298,0.153064449,2514.066736
0.188756564,0.188971315,1047.444845
0.194678834,0.163099424,3512.476166
0.190603402,0.225801314,2883.280358
0.180059867,0.227556855,7545.56456
0.182590761,0.179140342,4077.126126
0.17267876,0.211461961,6670.070858
0.194377911,0.182641429,7863.330347
0.151274842,0.273184761,4827.643313
0.173478745,0.215776215,1378.726548
0.177995348,0.183814062,2149.836343
0.160537445,0.171960769,5440.851686
0.204268396,0.190270611,5175.235476
0.1650566,0.210203157,6910.636056
0.197243766,0.257056533,6070.684474
0.168226008,0.159086076,5816.97381
0.195831696,0.144686836,4044.778525
0.187137289,0.251142976,3579.606525
0.178084622,0.145900625,7019.715128
0.226516424,0.223825672,2473.832968
0.167443953,0.247392237,6802.360095
0.168282194,0.220834607,3613.005217
0.199062778,0.210977975,3837.390268
0.194170949,0.140695184,5530.656077
0.188057323,0.187185154,8424.625061
0.209532656,0.180528494,3916.351051
0.199501932,0.247662324,1838.307507
0.182797598,0.158905116,1956.735957
0.151187314,0.25928547,3058.986918
0.184824485,0.235475533,4497.730885
0.182365939,0.165390458,3410.309585
0.159624269,0.200728939,4518.600218
0.157310726,0.236922018,2340.808452
0.19823966,0.226205034,2366.835654
0.173319643,0.219285794,3525.03864
0.210709695,0.241030208,1433.169803
0.192395565,0.186372996,5923.86586
0.17594422,0.250866333,5153.193692
0.159078393,0.260629234,6512.603244
0.195624615,0.154899702,6245.694511
0.189586197,0.142076879,7267.325507
0.192378758,0.179989958,6308.88733
0.191985491,0.141031517,1719.687814
0.173811346,0.246681553,4019.65818
0.18165778,0.251357735,2852.423565
0.168927619,0.177191157,2127.397686
0.175185075,0.147374838,6834.507087
0.17410593,0.243200623,3629.659741
0.18613684,0.187258476,1641.93972
0.204102009,0.185078531,6696.630866
0.175157041,0.245239844,8525.802474
0.180815343,0.165783484,4062.493532
0.171263226,0.165412683,6455.742681
0.140242833,0.270992154,7735.585623
0.164202101,0.188139614,5094.514312
0.233018135,0.207306942,1732.332442
0.195190917,0.200669741,5140.86849
0.198060916,0.184298775,6899.606428
0.207195544,0.239372743,4318.487762
0.231155312,0.163275283,1531.028448
0.189731187,0.163513262,7706.776205
0.196458147,0.169902119,3727.559009
0.198152312,0.202335276,2523.223571
0.203322067,0.248103,2672.279312
0.145488588,0.266689633,8954.007696
0.185193594,0.143460428,3290.583586
0.17334506,0.162577178,4120.435438
0.195534058,0.151399164,7870.067317
0.215541488,0.26071496,1149.436617
0.20294296,0.143686436,6744.215846
0.161436943,0.264599294,2406.555395
0.182422838,0.194107822,7716.285964
0.229702539,0.152057771,1308.568504
0.155464104,0.233331532,6448.901336
0.158522786,0.210462173,6962.87725
0.218661863,0.217299933,1807.846722
0.188481942,0.202616048,4056.305142
0.188619556,0.165899914,2299.454271
0.203896027,0.158971587,6249.136781
0.172990687,0.216707692,7230.225675
0.173545873,0.152603791,1862.414539
0.175879489,0.255713246,8612.802636
0.202756541,0.205199606,3175.501227
0.206748357,0.159839021,5276.245768
0.179116632,0.215214271,2629.167197
0.198585948,0.172984583,5948.60909
0.184623069,0.1628804,1377.812165
0.159149349,0.271863262,4893.500852
0.163803915,0.279737632,1586.316776
0.227697587,0.207965075,1831.010063
0.179957853,0.209554609,7023.861957
0.193834589,0.252172243,6800.668991
0.189975956,0.200055978,4446.671767
0.203790471,0.224843699,1964.255253
0.183345923,0.213596966,4943.941264
0.149528348,0.248421314,5262.660116
0.18977895,0.167991175,6914.960515
0.191835423,0.233207215,2618.856426
0.215549442,0.188895764,1393.8914
0.19414207,0.203729341,4125.474157
0.14923775,0.258353269,8044.339947
0.198063675,0.178540983,3447.27095
0.181952468,0.194341104,7787.733098
0.159166576,0.270703518,5911.808605
0.199413144,0.202430963,4986.532317
0.235715008,0.211081071,1618.547284
0.176089203,0.179578345,2386.58345
0.19880328,0.258336217,3305.467559
0.186974166,0.23355718,7536.474881
0.152063287,0.243125332,8238.013985
0.168819616,0.160966623,5288.027977
0.150651295,0.2751532,4424.740026
0.190990024,0.240109587,2083.741176
0.144395897,0.272384284,7165.631718
0.196305984,0.244289243,1014.859192
0.180204126,0.16035051,1730.466429
0.198097456,0.22877254,1078.659163
0.148004852,0.258758124,4721.16484
0.192100673,0.266391362,5000.199068
0.181891878,0.15115063,7293.930195
0.179787352,0.147689353,1741.35318
0.153313335,0.251671592,8705.175328
0.198302395,0.141662186,2942.1025
0.181180734,0.170769785,2034.43314
0.236902978,0.277212083,1057.771619
0.155682515,0.252806876,2385.627957
0.167570224,0.18822078,4687.685848
0.170490682,0.274545259,4028.447185
0.157377043,0.250254147,5569.681874
0.203261181,0.204852784,1834.877026
0.191259313,0.148479165,8830.545858
0.138626595,0.278430061,7004.165912
0.220047474,0.14475891,2490.786807
0.216056205,0.208651849,1253.842378
0.180567878,0.182903517,3385.668095
0.168595018,0.167582637,4235.541421
0.189022033,0.144119801,5113.345662
0.192746152,0.200037963,6160.230093
0.182391871,0.149884507,4360.406317
0.178789819,0.262110352,3187.31072
0.203384785,0.146835466,6236.316937
0.161580239,0.185728775,6278.270896
0.181332765,0.22332753,3116.469931
0.164020009,0.198856876,5233.582426
0.18296882,0.189028476,6743.562406
0.216542505,0.158042525,2496.200213
0.218029341,0.214934615,1709.347741
0.196547714,0.166800277,1551.012267
0.181845007,0.215139439,4290.91315
0.185342633,0.161982519,4185.611845
0.192773065,0.199863957,7102.894516
0.15983872,0.185648979,4867.243025
0.220769944,0.258019789,1962.875463
0.164606797,0.14943027,4334.432464
0.202406402,0.257159855,4091.170194
0.208052749,0.181579304,1145.944227
0.172460692,0.265565501,4669.405682
0.16558067,0.182909753,2445.790419
0.167879211,0.259945614,3397.900305
0.159124114,0.235452849,5036.63271
0.157687431,0.179032833,8571.413499
0.149642902,0.279705749,5839.213393
0.157281482,0.245249145,6573.418293
0.175408541,0.162120826,2762.673378
0.20400512,0.208158412,3982.975213
0.14574147,0.270568591,2235.474462
0.201588562,0.214571537,2297.13415
0.186875122,0.237977157,4103.854392
0.222081468,0.23581683,2799.742143
0.170342124,0.243882267,7613.474478
0.162975402,0.179513833,7092.574031
0.178678502,0.261825237,7436.745619
0.231500312,0.194795112,2029.393485
0.176010818,0.248151902,8169.633385
0.150480942,0.256787283,4143.470961
0.171746214,0.211173097,2805.11185
0.168279584,0.232997312,5141.932844
0.190104147,0.225053409,1436.073162
0.164829454,0.192039667,4489.712815
0.146279294,0.270390757,3910.507642
0.182667893,0.170880359,6941.4112
0.208956479,0.216527795,1403.058773
0.223008263,0.150798685,2162.923997
0.192880791,0.229666788,1500.759036
0.185165398,0.18484573,5811.12477
0.170528322,0.232052209,6031.804736
0.190289639,0.217701179,8422.914532
0.184114926,0.183399799,3023.686452
0.150367715,0.242155035,3294.846631
0.208448719,0.140464057,1265.198027
0.203605782,0.230176249,4597.919714
0.171059619,0.214767143,4869.355508
0.193348456,0.16177563,3897.560191
0.182831045,0.250847862,8411.564694
0.165793305,0.1946073,5149.713858
0.1881222,0.200322627,7977.844732
0.227855827,0.151954007,1473.881377
0.160927796,0.220066458,2558.745805
0.184962472,0.184179161,2801.879334
0.160570175,0.227693118,6426.128283
0.223137613,0.16963129,1989.33395
0.180935875,0.224485284,7350.703003
0.166117634,0.197421047,4120.967318
0.203482911,0.237300807,1274.341747
0.195348501,0.170141555,8110.823694
0.174046579,0.150757603,7542.011096
0.176834153,0.1729902,6629.162005
0.190508552,0.142819301,1820.869261
0.225316097,0.228123317,2773.305828
0.176292062,0.164788334,2627.631062
0.172490217,0.222437388,6691.75688
0.176149256,0.188075841,1974.903353
0.175981441,0.189082147,7246.891168
0.179772538,0.216044085,3949.294991
0.178491679,0.205618069,3242.434451
0.226606912,0.19594281,1368.96191
0.205408211,0.200435664,4744.289854
0.167268017,0.15151855,5616.231707
0.197375283,0.243650064,5451.049146
0.194745641,0.190653007,1262.143904
0.147731444,0.24654453,7596.763277
0.183292076,0.240689108,8695.930842
0.206999035,0.21253543,5593.072674
0.192889895,0.155276254,2036.556127
0.190603973,0.155189701,7224.657099
0.172012181,0.168388373,8822.926639
0.149300747,0.238689318,5668.636132
0.171475242,0.236319908,7423.759322
0.193058574,0.226457344,1065.513115
0.191210468,0.203119586,3185.691304
0.190221797,0.25680025,1971.311557
0.200121812,0.206225786,7407.642734
0.197763254,0.242035112,6380.637373
0.172004288,0.19638686,2498.255797
0.198055119,0.238653178,3282.578477
0.220285602,0.199587885,1815.271825
0.185506345,0.206342492,2732.040418
0.233180381,0.167556921,1887.185655
0.216776016,0.219994937,2868.509654
0.192167851,0.192467395,4968.461119
0.215902204,0.192933256,3066.394364
0.198414819,0.272571985,3707.111567
0.178758641,0.253079728,8965.858293
0.188140938,0.224420391,7349.236618
0.1558757,0.234724426,3167.977828
0.173616104,0.214639528,4232.656863
0.182892721,0.150245971,2196.925913
0.204732911,0.144030045,6246.842896
0.161144462,0.268559593,5283.493213
0.196589245,0.170137795,7512.733946
0.161160697,0.189404035,7369.7268
0.214344075,0.191810124,1775.658667
0.189891771,0.218522414,2950.285596
0.170520694,0.17054957,8615.467297
0.178937496,0.161952553,7794.783075
0.16077086,0.245204369,1639.033535
