cart_dose,sp_value,response,t9,t12,t15,t18,t21,t_final_30
0.29,0.35298,PR,40.9158,29.2887,21.9285,16.6322,12.6625,5.6147
0.29,0.3631,PR,40.3688,28.8023,21.5444,16.337,12.4372,5.5149
0.29,0.37321,PR,39.8255,28.318,21.1617,16.0428,12.2126,5.4154
0.29,0.38333,PR,39.286,27.8359,20.7804,15.7497,11.9889,5.3163
0.29,0.39345,PR,38.7502,27.3558,20.4006,15.4577,11.7659,5.2175
0.29,0.40357,PR,38.2183,26.878,20.0223,15.1668,11.5438,5.1191
0.29,0.41369,PR,37.6902,26.4024,19.6455,14.877,11.3224,5.021
0.29,0.42381,PR,37.1659,25.929,19.2703,14.5883,11.102,4.9233
0.29,0.43393,PR,36.6456,25.4578,18.8965,14.3007,10.8823,4.8259
0.29,0.44405,PR,36.1291,24.9889,18.5243,14.0143,10.6635,4.729
0.29,0.45417,PR,35.6166,24.5222,18.1537,13.729,10.4456,4.6324
0.29,0.46429,PR,35.1081,24.0579,17.7847,13.4449,10.2286,4.5361
0.29,0.4744,PR,34.6035,23.5959,17.4173,13.1619,10.0124,4.4403
0.29,0.48452,PR,34.103,23.1362,17.0515,12.8801,9.79711,4.3448
0.29,0.49464,PR,33.6065,22.6789,16.6873,12.5996,9.58271,4.2497
0.29,0.50476,PR,33.1142,22.2239,16.3248,12.3202,9.36922,4.155
0.29,0.51488,PR,32.6259,21.7714,15.9639,12.0421,9.15664,4.0607
0.29,0.525,PR,32.1418,21.3212,15.6046,11.7651,8.94497,3.9668
0.29,0.53512,PR,31.6619,20.8735,15.2471,11.4894,8.73422,3.8733
0.29,0.54524,PR,31.1861,20.4282,14.8912,11.2149,8.52439,3.7802
0.29,0.55536,PR,30.7146,19.9853,14.537,10.9417,8.31549,3.6875
0.29,0.56548,PR,30.2473,19.5449,14.1845,10.6697,8.10753,3.5952
0.29,0.5756,PR,29.7843,19.107,13.8336,10.3989,7.90049,3.5034
0.29,0.58571,PR,29.3256,18.6715,13.4845,10.1294,7.6944,3.4119
0.29,0.59583,PR,28.8713,18.2386,13.1371,9.86119,7.48924,3.3208
0.29,0.60595,PR,28.4213,17.8081,12.7914,9.59419,7.28502,3.2301
0.29,0.61607,PR,27.9756,17.3801,12.4474,9.32845,7.08174,3.1399
0.29,0.62619,PR,27.5343,16.9546,12.1051,9.06396,6.87941,3.05
0.29,0.63631,PR,27.0975,16.5316,11.7646,8.80072,6.67801,2.9606
0.29,0.64643,PR,26.6651,16.1111,11.4257,8.53874,6.47755,2.8715
0.29,0.65655,PR,26.2372,15.693,11.0885,8.278,6.27802,2.7829
0.29,0.66667,PR,25.8137,15.2775,10.7531,8.01851,6.07942,2.6947
0.29,0.67679,PR,25.3948,14.8645,10.4193,7.76025,5.88176,2.6069
0.29,0.6869,PR,24.9803,14.454,10.0872,7.50323,5.68502,2.5195
0.29,0.69702,PR,24.5704,14.046,9.75682,7.24744,5.4892,2.4324
0.29,0.70714,PR,24.165,13.6405,9.4281,6.99287,5.29429,2.3458
0.29,0.71726,PR,23.7643,13.2374,9.10103,6.73951,5.10029,2.2596
0.29,0.72738,PR,23.3681,12.8368,8.77562,6.48736,4.90719,2.1737
0.29,0.7375,PR,22.9765,12.4387,8.45185,6.2364,4.71498,2.0883
0.29,0.74762,PR,22.5895,12.043,8.12972,5.98662,4.52367,2.0032
0.29,0.75774,R,22.2072,11.6497,7.8092,5.73802,4.33323,1.9185
0.29,0.76786,R,21.8296,11.2589,7.49028,5.49059,4.14366,1.8342
0.29,0.77798,R,21.4566,10.8705,7.17295,5.2443,3.95494,1.7503
0.29,0.7881,R,21.0883,10.4845,6.85719,4.99915,3.76708,1.6667
0.29,0.79821,R,20.7247,10.1009,6.543,4.75512,3.58006,1.5835
0.29,0.80833,R,20.3659,9.71965,6.23034,4.51221,3.39387,1.5007
0.29,0.81845,R,20.0119,9.34077,5.91921,4.27039,3.20849,1.4182
0.29,0.82857,R,19.6626,8.96424,5.60958,4.02966,3.02392,1.3361
0.29,0.83869,R,19.3181,8.59005,5.30144,3.78999,2.84014,1.2543
0.29,0.84881,R,18.9784,8.21816,4.99477,3.55137,2.65715,1.1728
0.29,0.85893,R,18.6436,7.84859,4.68955,3.31379,2.47493,1.0917
0.29,0.86905,R,18.3137,7.48129,4.38577,3.07723,2.29346,1.0109
0.29,0.87917,R,17.9887,7.11627,4.0834,2.84167,2.11274,0.93047
0.29,0.88929,R,17.6686,6.75351,3.78242,2.6071,1.93276,0.85032
0.29,0.8994,R,17.3535,6.39298,3.48282,2.37351,1.75349,0.77048
0.29,0.90952,R,17.0434,6.03469,3.18457,2.14087,1.57494,0.69095
0.29,0.91964,R,16.7383,5.6786,2.88766,1.90916,1.39707,0.61172
0.29,0.92976,R,16.4383,5.32469,2.59205,1.67836,1.21988,0.53277
0.29,0.93988,R,16.1434,4.97293,2.2977,1.44845,1.04333,0.45411
0.29,0.95,R,15.8536,4.62325,2.00456,1.21937,0.867402,0.37571
0.3,0.1,PR,55.628,41.9774,31.8755,24.258,18.4779,8.1872
0.3,0.11012,PR,54.9914,41.4449,31.4613,23.9412,18.2366,8.0806
0.3,0.12024,PR,54.3587,40.9143,31.0481,23.6252,17.9958,7.9742
0.3,0.13036,PR,53.7298,40.3854,30.6361,23.3099,17.7555,7.868
0.3,0.14048,PR,53.1047,39.8583,30.2252,22.9954,17.5159,7.7621
0.3,0.1506,PR,52.4832,39.3329,29.8155,22.6818,17.2768,7.6564
0.3,0.16071,PR,51.8654,38.8094,29.4068,22.3689,17.0384,7.551
0.3,0.17083,PR,51.2512,38.2876,28.9993,22.0569,16.8005,7.4459
0.3,0.18095,PR,50.6406,37.7677,28.593,21.7457,16.5633,7.341
0.3,0.19107,PR,50.0336,37.2495,28.1878,21.4353,16.3267,7.2363
0.3,0.20119,PR,49.4301,36.7331,27.7838,21.1257,16.0907,7.1319
0.3,0.21131,PR,48.8302,36.2186,27.381,20.8171,15.8553,7.0279
0.3,0.22143,PR,48.2337,35.7059,26.9794,20.5092,15.6206,6.924
0.3,0.23155,PR,47.6408,35.195,26.579,20.2023,15.3865,6.8205
0.3,0.24167,PR,47.0515,34.686,26.1798,19.8962,15.1531,6.7172
0.3,0.25179,PR,46.4656,34.1788,25.7819,19.591,14.9203,6.6142
0.3,0.2619,PR,45.8832,33.6735,25.3851,19.2867,14.6882,6.5115
0.3,0.27202,PR,45.3045,33.1701,24.9897,18.9833,14.4568,6.4091
0.3,0.28214,PR,44.7292,32.6686,24.5955,18.6809,14.226,6.307
0.3,0.29226,PR,44.1575,32.1691,24.2026,18.3793,13.996,6.2052
0.3,0.30238,PR,43.5893,31.6714,23.8111,18.0788,13.7667,6.1037
0.3,0.3125,PR,43.0247,31.1758,23.4208,17.7792,13.5381,6.0024
0.3,0.32262,PR,42.4637,30.6821,23.0319,17.4805,13.3102,5.9015
0.3,0.33274,PR,41.9063,30.1905,22.6443,17.1829,13.083,5.801
0.3,0.34286,PR,41.3525,29.7008,22.2581,16.8862,12.8566,5.7007
0.3,0.35298,PR,40.8023,29.2132,21.8733,16.5906,12.631,5.6008
0.3,0.3631,PR,40.2558,28.7277,21.4899,16.296,12.4061,5.5012
0.3,0.37321,PR,39.713,28.2443,21.108,16.0024,12.182,5.4019
0.3,0.38333,PR,39.1739,27.7629,20.7274,15.7099,11.9587,5.3029
0.3,0.39345,PR,38.6385,27.2837,20.3484,15.4185,11.7361,5.2044
0.3,0.40357,PR,38.1069,26.8067,19.9708,15.1281,11.5144,5.1061
0.3,0.41369,PR,37.5791,26.3318,19.5947,14.8389,11.2935,5.0082
0.3,0.42381,PR,37.0551,25.8591,19.2201,14.5507,11.0735,4.9107
0.3,0.43393,PR,36.5349,25.3887,18.847,14.2636,10.8542,4.8135
0.3,0.44405,PR,36.0186,24.9205,18.4755,13.9777,10.6359,4.7167
0.3,0.45417,PR,35.5061,24.4545,18.1056,13.693,10.4183,4.6203
0.3,0.46429,PR,34.9976,23.9909,17.7372,13.4094,10.2017,4.5242
0.3,0.4744,PR,34.493,23.5295,17.3704,13.1269,9.98588,4.4286
0.3,0.48452,PR,33.9925,23.0704,17.0052,12.8456,9.77098,4.3333
0.3,0.49464,PR,33.4959,22.6137,16.6416,12.5656,9.55697,4.2383
0.3,0.50476,PR,33.0033,22.1594,16.2797,12.2867,9.34385,4.1438
0.3,0.51488,PR,32.5148,21.7074,15.9193,12.009,9.13163,4.0497
0.3,0.525,PR,32.0304,21.2578,15.5607,11.7325,8.92033,3.956
0.3,0.53512,PR,31.5501,20.8106,15.2037,11.4573,8.70993,3.8626
0.3,0.54524,PR,31.0739,20.3658,14.8484,11.1833,8.50047,3.7697
0.3,0.55536,PR,30.6019,19.9234,14.4947,10.9105,8.29192,3.6771
0.3,0.56548,PR,30.1341,19.4835,14.1427,10.6389,8.08431,3.585
0.3,0.5756,PR,29.6705,19.0461,13.7925,10.3686,7.87763,3.4933
0.3,0.58571,PR,29.2111,18.611,13.4439,10.0996,7.67188,3.4019
0.3,0.59583,PR,28.756,18.1785,13.097,9.83179,7.46707,3.311
0.3,0.60595,PR,28.3052,17.7484,12.7518,9.56524,7.2632,3.2205
0.3,0.61607,PR,27.8586,17.3208,12.4084,9.29994,7.06027,3.1304
0.3,0.62619,PR,27.4164,16.8957,12.0666,9.0359,6.85828,3.0407
0.3,0.63631,PR,26.9786,16.4731,11.7266,8.77311,6.65723,2.9514
0.3,0.64643,PR,26.545,16.053,11.3882,8.51158,6.45712,2.8625
0.3,0.65655,PR,26.1159,15.6353,11.0516,8.25129,6.25795,2.7741
0.3,0.66667,PR,25.6912,15.2202,10.7167,7.99225,6.05972,2.686
0.3,0.67679,PR,25.2709,14.8075,10.3834,7.73446,5.86241,2.5983
0.3,0.6869,PR,24.855,14.3973,10.0519,7.47791,5.66604,2.5111
0.3,0.69702,PR,24.4436,13.9896,9.72203,7.22259,5.47059,2.4242
0.3,0.70714,PR,24.0366,13.5844,9.39385,6.9685,5.27606,2.3378
0.3,0.71726,PR,23.6342,13.1816,9.06734,6.71563,5.08244,2.2517
0.3,0.72738,PR,23.2362,12.7813,8.74249,6.46397,4.88974,2.1661
0.3,0.7375,PR,22.8427,12.3835,8.4193,6.21352,4.69793,2.0808
0.3,0.74762,R,22.4538,11.9881,8.09775,5.96426,4.50703,1.9959
0.3,0.75774,R,22.0694,11.5951,7.77782,5.7162,4.31701,1.9114
0.3,0.76786,R,21.6896,11.2046,7.45952,5.4693,4.12787,1.8273
0.3,0.77798,R,21.3143,10.8164,7.14281,5.22358,3.9396,1.7436
0.3,0.7881,R,20.9436,10.4307,6.8277,4.979,3.75219,1.6602
0.3,0.79821,R,20.5775,10.0474,6.51416,4.73557,3.56564,1.5772
0.3,0.80833,R,20.2161,9.66642,6.20218,4.49327,3.37993,1.4946
0.3,0.81845,R,19.8593,9.28782,5.89174,4.25208,3.19506,1.4123
0.3,0.82857,R,19.5071,8.91158,5.58284,4.012,3.01101,1.3304
0.3,0.83869,R,19.1596,8.53767,5.27545,3.77301,2.82777,1.2489
0.3,0.84881,R,18.8168,8.16608,4.96955,3.53509,2.64533,1.1677
0.3,0.85893,R,18.4787,7.7968,4.66513,3.29823,2.46368,1.0868
0.3,0.86905,R,18.1454,7.42981,4.36218,3.06243,2.28282,1.0063
0.3,0.87917,R,17.8168,7.06511,4.06067,2.82765,2.10273,0.92613
0.3,0.88929,R,17.493,6.70267,3.76059,2.5939,1.92339,0.84627
0.3,0.8994,R,17.174,6.34249,3.46192,2.36115,1.7448,0.76674
0.3,0.90952,R,16.8599,5.98455,3.16465,2.1294,1.56694,0.68752
0.3,0.91964,R,16.5506,5.62883,2.86875,1.89861,1.38981,0.60862
0.3,0.92976,R,16.2463,5.27531,2.57419,1.66878,1.21338,0.53002
0.3,0.93988,R,15.9468,4.92396,2.28095,1.43987,1.03764,0.45171
0.3,0.95,R,15.6522,4.57471,1.98897,1.21183,0.862543,0.37369
0.31,0.1,PR,55.4944,41.8773,31.7998,24.2006,18.4343,8.1679
0.31,0.11012,PR,54.8592,41.3461,31.3866,23.8845,18.1935,8.0616
0.31,0.12024,PR,54.2278,40.8167,30.9745,23.5693,17.9533,7.9554
0.31,0.13036,PR,53.6002,40.2891,30.5635,23.2548,17.7136,7.8495
0.31,0.14048,PR,52.9763,39.7632,30.1536,22.9411,17.4746,7.7439
0.31,0.1506,PR,52.3561,39.2391,29.7448,22.6282,17.2361,7.6384
0.31,0.16071,PR,51.7395,38.7168,29.3372,22.3161,16.9982,7.5333
0.31,0.17083,PR,51.1264,38.1962,28.9306,22.0048,16.761,7.4284
0.31,0.18095,PR,50.517,37.6775,28.5253,21.6943,16.5243,7.3237
0.31,0.19107,PR,49.911,37.1605,28.1211,21.3847,16.2882,7.2193
0.31,0.20119,PR,49.3087,36.6453,27.718,21.0759,16.0528,7.1152
0.31,0.21131,PR,48.7098,36.1319,27.3161,20.7679,15.818,7.0114
0.31,0.22143,PR,48.1144,35.6203,26.9154,20.4608,15.5838,6.9078
0.31,0.23155,PR,47.5225,35.1105,26.5159,20.1545,15.3502,6.8045
0.31,0.24167,PR,46.9341,34.6026,26.1176,19.8491,15.1173,6.7014
0.31,0.25179,PR,46.3491,34.0965,25.7206,19.5446,14.8851,6.5987
0.31,0.2619,PR,45.7677,33.5922,25.3247,19.241,14.6535,6.4962
0.31,0.27202,PR,45.1898,33.0899,24.9302,18.9383,14.4226,6.394
0.31,0.28214,PR,44.6153,32.5894,24.5368,18.6365,14.1924,6.2921
0.31,0.29226,PR,44.0444,32.0909,24.1448,18.3357,13.9628,6.1905
0.31,0.30238,PR,43.477,31.5942,23.754,18.0357,13.734,6.0892
0.31,0.3125,PR,42.9132,31.0996,23.3646,17.7368,13.5059,5.9882
0.31,0.32262,PR,42.3529,30.6068,22.9765,17.4388,13.2785,5.8875
0.31,0.33274,PR,41.7961,30.1161,22.5897,17.1418,13.0518,5.7871
0.31,0.34286,PR,41.2429,29.6274,22.2043,16.8457,12.8258,5.6871
0.31,0.35298,PR,40.6934,29.1407,21.8203,16.5507,12.6007,5.5874
0.31,0.3631,PR,40.1474,28.6561,21.4377,16.2567,12.3762,5.4879
0.31,0.37321,PR,39.6051,28.1735,21.0564,15.9637,12.1526,5.3889
0.31,0.38333,PR,39.0665,27.693,20.6767,15.6718,11.9297,5.2901
0.31,0.39345,PR,38.5316,27.2146,20.2983,15.3809,11.7076,5.1918
0.31,0.40357,PR,38.0003,26.7384,19.9214,15.0911,11.4863,5.0937
0.31,0.41369,PR,37.4729,26.2643,19.546,14.8024,11.2659,4.996
0.31,0.42381,PR,36.9491,25.7924,19.1721,14.5148,11.0462,4.8987
0.31,0.43393,PR,36.4292,25.3227,18.7998,14.2283,10.8274,4.8017
0.31,0.44405,PR,35.9131,24.8552,18.4289,13.9429,10.6094,4.705
0.31,0.45417,PR,35.4009,24.39,18.0596,13.6586,10.3923,4.6088
0.31,0.46429,PR,34.8925,23.927,17.6919,13.3755,10.176,4.5129
0.31,0.4744,PR,34.388,23.4663,17.3257,13.0936,9.96065,4.4174
0.31,0.48452,PR,33.8874,23.0079,16.9611,12.8128,9.74613,4.3223
0.31,0.49464,PR,33.3908,22.5518,16.5982,12.5332,9.5325,4.2275
0.31,0.50476,PR,32.8982,22.0981,16.2368,12.2549,9.31976,4.1332
0.31,0.51488,PR,32.4096,21.6467,15.8771,11.9777,9.10792,4.0392
0.31,0.525,PR,31.925,21.1977,15.5191,11.7017,8.89698,3.9456
0.31,0.53512,PR,31.4444,20.7511,15.1626,11.4269,8.68696,3.8525
0.31,0.54524,PR,30.968,20.3068,14.8079,11.1533,8.47785,3.7597
0.31,0.55536,PR,30.4956,19.865,14.4548,10.881,8.26967,3.6673
0.31,0.56548,PR,30.0274,19.4256,14.1034,10.6099,8.06241,3.5753
0.31,0.5756,PR,29.5634,18.9887,13.7537,10.3401,7.85608,3.4837
0.31,0.58571,PR,29.1035,18.5542,13.4057,10.0715,7.65069,3.3926
0.31,0.59583,PR,28.6478,18.1221,13.0593,9.80416,7.44623,3.3018
0.31,0.60595,PR,28.1963,17.6925,12.7147,9.53806,7.24271,3.2114
0.31,0.61607,PR,27.7491,17.2653,12.3718,9.27322,7.04014,3.1215
0.31,0.62619,PR,27.3061,16.8407,12.0306,9.00962,6.8385,3.032
0.31,0.63631,PR,26.8674,16.4185,11.6911,8.74729,6.6378,2.9428
0.31,0.64643,PR,26.433,15.9987,11.3533,8.48621,6.43805,2.8541
0.31,0.65655,PR,26.0029,15.5815,11.0172,8.22637,6.23923,2.7658
0.31,0.66667,PR,25.5772,15.1667,10.6828,7.9678,6.04135,2.6779
0.31,0.67679,PR,25.1558,14.7544,10.3501,7.71046,5.84441,2.5904
0.31,0.6869,PR,24.7387,14.3446,10.0191,7.45437,5.6484,2.5033
0.31,0.69702,PR,24.3261,13.9373,9.68974,7.19952,5.45332,2.4166
0.31,0.70714,PR,23.9178,13.5324,9.36211,6.94591,5.25916,2.3303
0.31,0.71726,PR,23.5139,13.13,9.03616,6.69352,5.06592,2.2444
0.31,0.72738,PR,23.1145,12.73,8.71188,6.44235,4.8736,2.1589
0.31,0.7375,PR,22.7194,12.3325,8.38925,6.1924,4.68219,2.0739
0.31,0.74762,R,22.3288,11.9375,8.06828,5.94365,4.49168,1.9892
0.31,0.75774,R,21.9427,11.5448,7.74894,5.69609,4.30207,1.9048
0.31,0.76786,R,21.561,11.1546,7.43123,5.44973,4.11335,1.8209
0.31,0.77798,R,21.1839,10.7668,7.11514,5.20454,3.9255,1.7374
0.31,0.7881,R,20.8112,10.3814,6.80065,4.96052,3.73854,1.6542
0.31,0.79821,R,20.443,9.99842,6.48775,4.71766,3.55243,1.5714
0.31,0.80833,R,20.0793,9.61779,6.17643,4.47594,3.36719,1.489
0.31,0.81845,R,19.7202,9.23952,5.86667,4.23535,3.18278,1.407
0.31,0.82857,R,19.3656,8.8636,5.55846,3.99589,2.99922,1.3253
0.31,0.83869,R,19.0156,8.49002,5.25178,3.75753,2.81649,1.244
0.31,0.84881,R,18.6702,8.11877,4.94661,3.52027,2.63457,1.163
0.31,0.85893,R,18.3293,7.74983,4.64295,3.2841,2.45347,1.0824
0.31,0.86905,R,17.9931,7.38319,4.34078,3.04899,2.27316,1.0021
0.31,0.87917,R,17.6615,7.01884,4.04009,2.81495,2.09364,0.92219
0.31,0.88929,R,17.3346,6.65677,3.74085,2.58195,1.91491,0.8426
0.31,0.8994,R,17.0124,6.29696,3.44305,2.34999,1.73694,0.76335
0.31,0.90952,R,16.6948,5.9394,3.14668,2.11904,1.55973,0.68442
0.31,0.91964,R,16.382,5.58408,2.85171,1.8891,1.38327,0.60582
0.31,0.92976,R,16.074,5.23098,2.55814,1.66015,1.20754,0.52753
0.31,0.93988,R,15.7707,4.88006,2.26591,1.43215,1.03252,0.44956
0.31,0.95,R,15.4721,4.53126,1.97499,1.20507,0.85818,0.37187
0.32,0.1,PR,55.3651,41.7804,31.7265,24.145,18.3919,8.1493
0.32,0.11012,PR,54.7312,41.2505,31.3143,23.8297,18.1518,8.0431
0.32,0.12024,PR,54.1011,40.7223,30.9032,23.5152,17.9121,7.9372
0.32,0.13036,PR,53.4747,40.1959,30.4932,23.2014,17.6731,7.8316
0.32,0.14048,PR,52.8521,39.6713,30.0843,22.8885,17.4346,7.7262
0.32,0.1506,PR,52.233,39.1484,29.6764,22.5763,17.1967,7.621
0.32,0.16071,PR,51.6176,38.6272,29.2697,22.265,16.9594,7.5161
0.32,0.17083,PR,51.0057,38.1078,28.8642,21.9544,16.7226,7.4115
0.32,0.18095,PR,50.3974,37.5902,28.4597,21.6447,16.4865,7.3071
0.32,0.19107,PR,49.7925,37.0744,28.0565,21.3357,16.251,7.2029
0.32,0.20119,PR,49.1912,36.5603,27.6543,21.0276,16.0161,7.099
0.32,0.21131,PR,48.5934,36.048,27.2534,20.7204,15.7818,6.9954
0.32,0.22143,PR,47.999,35.5375,26.8536,20.4139,15.5482,6.892
0.32,0.23155,PR,47.4081,35.0288,26.4549,20.1084,15.3152,6.789
0.32,0.24167,PR,46.8206,34.522,26.0576,19.8037,15.0828,6.6862
0.32,0.25179,PR,46.2367,34.0169,25.6614,19.4999,14.851,6.5836
0.32,0.2619,PR,45.6561,33.5137,25.2664,19.1969,14.62,6.4814
0.32,0.27202,PR,45.0791,33.0124,24.8727,18.8949,14.3896,6.3794
0.32,0.28214,PR,44.5055,32.513,24.4802,18.5937,14.1598,6.2777
0.32,0.29226,PR,43.9354,32.0154,24.089,18.2935,13.9308,6.1764
0.32,0.30238,PR,43.3688,31.5198,23.6991,17.9942,13.7025,6.0753
0.32,0.3125,PR,42.8057,31.0261,23.3104,17.6959,13.4748,5.9745
0.32,0.32262,PR,42.2461,30.5343,22.9231,17.3985,13.2479,5.874
0.32,0.33274,PR,41.69,30.0445,22.5371,17.1021,13.0217,5.7738
0.32,0.34286,PR,41.1375,29.5567,22.1525,16.8067,12.7962,5.674
0.32,0.35298,PR,40.5886,29.0709,21.7693,16.5123,12.5715,5.5745
0.32,0.3631,PR,40.0432,28.5872,21.3874,16.2189,12.3475,5.4753
0.32,0.37321,PR,39.5015,28.1055,21.0069,15.9265,12.1243,5.3764
0.32,0.38333,PR,38.9634,27.6258,20.6279,15.6351,11.9019,5.2778
0.32,0.39345,PR,38.4289,27.1483,20.2502,15.3448,11.6802,5.1796
0.32,0.40357,PR,37.8981,26.6729,19.8741,15.0556,11.4594,5.0818
0.32,0.41369,PR,37.371,26.1996,19.4994,14.7674,11.2393,4.9843
0.32,0.42381,PR,36.8477,25.7285,19.1262,14.4803,11.0201,4.8871
0.32,0.43393,PR,36.3281,25.2595,18.7545,14.1944,10.8017,4.7903
0.32,0.44405,PR,35.8123,24.7928,18.3843,13.9095,10.5841,4.6939
0.32,0.45417,PR,35.3003,24.3283,18.0157,13.6258,10.3674,4.5978
0.32,0.46429,PR,34.7921,23.866,17.6486,13.3432,10.1516,4.5021
0.32,0.4744,PR,34.2877,23.406,17.2831,13.0618,9.93656,4.4068
0.32,0.48452,PR,33.7873,22.9483,16.9191,12.7815,9.72243,4.3118
0.32,0.49464,PR,33.2908,22.4929,16.5568,12.5024,9.50918,4.2172
0.32,0.50476,PR,32.7982,22.0398,16.1961,12.2245,9.29682,4.123
0.32,0.51488,PR,32.3095,21.589,15.837,11.9478,9.08536,4.0292
0.32,0.525,PR,31.8249,21.1406,15.4795,11.6723,8.87479,3.9358
0.32,0.53512,PR,31.3442,20.6946,15.1237,11.398,8.66514,3.8428
0.32,0.54524,PR,30.8676,20.2509,14.7695,11.125,8.4564,3.7502
0.32,0.55536,PR,30.395,19.8097,14.417,10.8531,8.24857,3.658
0.32,0.56548,PR,29.9265,19.3708,14.0662,10.5825,8.04167,3.5662
0.32,0.5756,PR,29.4622,18.9344,13.717,10.3131,7.83571,3.4747
0.32,0.58571,PR,29.0019,18.5004,13.3695,10.045,7.63067,3.3837
0.32,0.59583,PR,28.5458,18.0689,13.0238,9.77808,7.42657,3.2931
0.32,0.60595,PR,28.0938,17.6397,12.6797,9.51244,7.2234,3.2029
0.32,0.61607,PR,27.6461,17.2131,12.3373,9.24805,7.02117,3.1131
0.32,0.62619,PR,27.2025,16.7889,11.9967,8.98491,6.81989,3.0237
0.32,0.63631,PR,26.7632,16.3671,11.6577,8.72303,6.61955,2.9348
0.32,0.64643,PR,26.3281,15.9479,11.3204,8.4624,6.42014,2.8462
0.32,0.65655,PR,25.8972,15.5311,10.9849,8.20302,6.22168,2.7581
0.32,0.66667,PR,25.4706,15.1167,10.651,7.9449,6.02416,2.6703
0.32,0.67679,PR,25.0483,14.7049,10.3189,7.68802,5.82757,2.583
0.32,0.6869,PR,24.6303,14.2955,9.9884,7.43239,5.63192,2.496
0.32,0.69702,PR,24.2166,13.8885,9.65963,7.178,5.4372,2.4095
0.32,0.70714,PR,23.8072,13.484,9.33255,6.92486,5.24341,2.3234
0.32,0.71726,PR,23.4022,13.082,9.00715,6.67294,5.05055,2.2377
0.32,0.72738,PR,23.0015,12.6824,8.68342,6.42225,4.8586,2.1523
0.32,0.7375,PR,22.6052,12.2853,8.36136,6.17279,4.66757,2.0674
0.32,0.74762,R,22.2132,11.8906,8.04096,5.92453,4.47745,1.9829
0.32,0.75774,R,21.8256,11.4983,7.7222,5.67748,4.28824,1.8988
0.32,0.76786,R,21.4424,11.1085,7.40508,5.43163,4.09991,1.815
0.32,0.77798,R,21.0636,10.721,7.08959,5.18696,3.91248,1.7317
0.32,0.7881,R,20.6892,10.336,6.77571,4.94347,3.72593,1.6487
0.32,0.79821,R,20.3193,9.95336,6.46343,4.70115,3.54026,1.5661
0.32,0.80833,R,19.9537,9.57308,6.15274,4.45999,3.35545,1.4839
0.32,0.81845,R,19.5926,9.19517,5.84363,4.21998,3.1715,1.402
0.32,0.82857,R,19.236,8.81961,5.53608,3.9811,2.9884,1.3206
0.32,0.83869,R,18.8839,8.44639,5.23008,3.74335,2.80615,1.2394
0.32,0.84881,R,18.5362,8.0755,4.92562,3.50671,2.62472,1.1587
0.32,0.85893,R,18.193,7.70693,4.62268,3.27117,2.44412,1.0783
0.32,0.86905,R,17.8543,7.34067,4.32126,3.03673,2.26434,0.99828
0.32,0.87917,R,17.5202,6.9767,4.02132,2.80336,2.08536,0.91859
0.32,0.88929,R,17.1906,6.61502,3.72287,2.57107,1.90718,0.83926
0.32,0.8994,R,16.8656,6.25561,3.42589,2.33983,1.72978,0.76026
0.32,0.90952,R,16.5452,5.89846,3.13036,2.10963,1.55317,0.6816
0.32,0.91964,R,16.2294,5.54356,2.83627,1.88047,1.37732,0.60328
0.32,0.92976,R,15.9183,5.19089,2.5436,1.65233,1.20223,0.52528
0.32,0.93988,R,15.6117,4.84042,2.25231,1.42517,1.02788,0.44761
0.32,0.95,R,15.3098,4.49208,1.96237,1.19896,0.854235,0.37023
0.33,0.1,PR,55.2398,41.6865,31.6555,24.091,18.3509,8.1312
0.33,0.11012,PR,54.6071,41.1578,31.2443,23.7765,18.1113,8.0253
0.33,0.12024,PR,53.9783,40.6308,30.8341,23.4627,17.8723,7.9196
0.33,0.13036,PR,53.3532,40.1056,30.425,23.1497,17.6338,7.8142
0.33,0.14048,PR,52.7317,39.5821,30.0171,22.8375,17.3958,7.7091
0.33,0.1506,PR,52.1138,39.0604,29.6102,22.5261,17.1585,7.6042
0.33,0.16071,PR,51.4995,38.5404,29.2044,22.2154,16.9217,7.4995
0.33,0.17083,PR,50.8888,38.0222,28.7998,21.9056,16.6855,7.3951
0.33,0.18095,PR,50.2815,37.5057,28.3963,21.5966,16.45,7.2909
0.33,0.19107,PR,49.6778,36.991,27.9939,21.2883,16.215,7.187
0.33,0.20119,PR,49.0775,36.478,27.5927,20.9809,15.9806,7.0833
0.33,0.21131,PR,48.4807,35.9668,27.1926,20.6743,15.7469,6.9799
0.33,0.22143,PR,47.8873,35.4574,26.7937,20.3686,15.5137,6.8768
0.33,0.23155,PR,47.2974,34.9498,26.396,20.0637,15.2812,6.774
0.33,0.24167,PR,46.7109,34.444,25.9994,19.7597,15.0494,6.6714
0.33,0.25179,PR,46.1279,33.94,25.6041,19.4565,14.8181,6.5691
0.33,0.2619,PR,45.5483,33.4379,25.21,19.1543,14.5876,6.467
0.33,0.27202,PR,44.9721,32.9375,24.8171,18.8529,14.3577,6.3653
0.33,0.28214,PR,44.3993,32.4391,24.4254,18.5524,14.1284,6.2638
0.33,0.29226,PR,43.8301,31.9425,24.035,18.2528,13.8999,6.1627
0.33,0.30238,PR,43.2643,31.4479,23.6459,17.9542,13.672,6.0618
0.33,0.3125,PR,42.7019,30.9551,23.2581,17.6564,13.4449,5.9612
0.33,0.32262,PR,42.1431,30.4643,22.8716,17.3597,13.2184,5.861
